,order_year,customer_id,sales,profit
1011,2015,NP-18670,538.92,80.83800000000001
2132,2017,JG-15805,538.02,78.0183
680,2015,BW-11110,537.624,103.37219999999999
2463,2017,TM-21010,536.3359999999999,206.33299999999994
2417,2017,SM-20320,534.418,34.2762
1350,2016,DM-13015,534.082,-35.650400000000005
1159,2015,VP-21760,533.586,-204.14489999999998
706,2015,CM-12190,533.152,16.8875
1536,2016,LC-16960,532.178,21.279399999999995
1033,2015,PO-19195,532.076,-12.509199999999993
2253,2017,MH-17455,530.73,84.9153
2179,2017,KD-16495,530.41,134.84470000000002
1169,2016,AA-10375,530.288,122.72080000000001
1299,2016,CM-11935,530.2719999999999,-56.9024
2004,2017,DO-13435,529.874,83.16399999999999
790,2015,EN-13780,529.14,51.1548
473,2014,RC-19960,528.1700000000001,-98.4183
785,2015,EM-13825,527.9799999999999,238.4726
1632,2016,NS-18505,527.2239999999999,19.5371
2026,2017,EB-13930,526.344,-75.192
1116,2015,SS-20515,525.95,174.00939999999997
1686,2016,RF-19735,525.106,110.613
1547,2016,LP-17080,524.616,21.936
1997,2017,DL-13315,521.53,94.1779
411,2014,NB-18655,521.224,87.38589999999999
546,2014,SZ-20035,521.107,6.5002999999999975
1759,2016,TB-21250,520.852,-40.3484
1994,2017,DK-13375,520.406,2.6586
1876,2017,BE-11410,520.2159999999999,178.7184
1107,2015,SN-20560,519.9540000000001,184.57379999999998
1604,2016,MS-17710,519.764,-93.09949999999999
191,2014,EJ-13720,519.5260000000001,-52.569100000000006
1379,2016,ED-13885,516.92,185.13299999999998
1859,2017,AT-10735,514.98,111.7088
2346,2017,RA-19915,514.673,29.137599999999996
1251,2016,BP-11155,514.236,189.166
1092,2015,SE-20110,513.73,159.3106
2039,2017,EJ-14155,513.29,140.0081
1569,2016,MC-17635,511.948,27.1952
2172,2017,KB-16315,510.824,69.63550000000001
73,2014,BN-11515,510.71000000000004,185.3711
1045,2015,RA-19945,510.138,96.54390000000001
1210,2016,AS-10045,509.066,92.14399999999999
421,2014,NG-18355,508.61999999999995,219.07739999999998
751,2015,DL-13330,508.11,197.9888
140,2014,DC-12850,507.66,-77.85900000000001
1906,2017,BS-11755,506.62,115.83520000000001
1458,2016,JF-15190,505.368,173.313
1512,2016,KD-16495,504.858,58.7352
499,2014,SB-20185,504.55,-67.015
2393,2017,SC-20440,502.688,4.290999999999983
252,2014,JC-16105,502.28200000000004,76.4839
2276,2017,MR-17545,501.57800000000003,153.3443
957,2015,MF-18250,501.494,152.72719999999998
1556,2016,LW-16825,499.30300000000005,-393.3384
1481,2016,JM-15250,498.60799999999995,155.2339
767,2015,DW-13585,498.492,-371.25
2316,2017,PB-18805,497.044,125.8218
1052,2015,RD-19660,495.012,-73.4118
1037,2015,PS-18970,494.443,42.13629999999999
1791,2016,TZ-21580,492.84999999999997,75.9713
2385,2017,SB-20185,492.2,13.318400000000002
1570,2016,MC-17845,491.928,60.533699999999996
237,2014,HK-14890,491.55,240.8595
118,2014,CS-11860,489.27200000000005,93.74100000000001
2010,2017,DR-12940,489.03,211.97459999999998
2018,2017,DW-13585,487.932,5.116999999999997
1635,2016,NZ-18565,487.846,-30.551000000000005
1670,2016,RA-19915,487.22,115.4659
1328,2016,DB-13360,485.8299999999999,81.9762
149,2014,DJ-13510,484.78999999999996,187.7404
2266,2017,MM-17260,484.561,-39.4636
2333,2017,PO-19180,483.618,153.754
264,2014,JF-15565,483.336,78.5547
422,2014,NG-18430,482.584,134.8152
2313,2017,NZ-18565,482.03600000000006,102.32780000000001
2338,2017,PS-18970,481.476,44.9336
2059,2017,FH-14365,481.124,76.0878
566,2014,TM-21010,479.92,112.5839
1099,2015,SH-19975,479.716,51.871199999999995
1383,2016,EH-13990,479.188,67.8953
68,2014,BK-11260,478.1700000000001,-129.0212
1382,2016,EH-13945,477.645,-13.625999999999998
1444,2016,JA-15970,477.49999999999994,114.65759999999997
2003,2017,DN-13690,477.3,138.417
1943,2017,CL-12700,476.67,164.91330000000002
2219,2017,LS-16945,476.154,-350.0101
279,2014,JL-15175,475.944,59.493
1422,2016,GM-14695,475.694,175.6262
177,2014,EA-14035,475.37800000000004,-53.449000000000005
2025,2017,EB-13870,475.02599999999995,-80.4324
651,2015,BE-11455,474.11,120.2013
120,2014,CS-12130,472.044,84.36160000000001
1667,2016,QJ-19255,471.278,168.8818
2032,2017,EG-13900,468.972,2.5855999999999995
2190,2017,KM-16225,468.87799999999993,128.9208
1246,2016,BM-11785,468.36,56.378
2347,2017,RA-19945,467.74199999999996,-105.4958
2439,2017,SW-20350,466.814,-50.25000000000001
762,2015,DP-13390,466.812,-223.84640000000002
230,2014,HA-14920,465.48800000000006,-56.736000000000004
180,2014,EB-13870,461.44499999999994,15.8847
2205,2017,LC-16930,460.88,12.0332
2275,2017,MP-18175,460.70899999999995,119.68039999999999
176,2014,Dp-13240,456.87,100.923
1435,2016,HL-15040,456.55800000000005,128.5404
519,2014,SH-19975,455.632,58.6966
92,2014,CA-12310,455.23,100.99640000000001
1485,2016,JM-15655,455.055,65.9007
1660,2016,PS-18760,454.82,133.2942
85,2014,BT-11440,454.718,-5.626200000000005
2308,2017,NP-18700,454.36800000000005,71.94839999999999
354,2014,MA-17995,453.892,53.7068
1510,2016,KC-16675,452.464,-4.957000000000001
1018,2015,PA-19060,452.0,121.5736
429,2014,NR-18550,451.875,-123.78749999999998
2494,2017,XP-21865,449.312,80.1054
1695,2016,RP-19390,448.792,154.1413
1562,2016,MB-17305,448.44599999999997,83.0488
1363,2016,DW-13195,448.418,-34.0652
1478,2016,JL-15505,448.404,21.7512
901,2015,KC-16540,447.93,49.2723
25,2014,AH-10585,447.88,41.592
430,2014,NS-18640,447.84,11.196
839,2015,JB-15400,447.192,128.0551
936,2015,LR-16915,440.144,30.782400000000003
516,2014,SG-20470,440.09,150.9176
1264,2016,BV-11245,438.70000000000005,127.0099
741,2015,DJ-13420,438.3,64.9962
1496,2016,JS-15685,437.34,-99.99000000000001
1845,2017,AP-10915,436.63,-179.866
14,2014,AF-10885,436.20899999999995,-258.55490000000003
1425,2016,GW-14605,435.552,44.5783
1244,2016,BM-11575,433.79999999999995,109.4442
930,2015,LH-16900,433.78,121.11260000000001
1150,2015,TT-21220,433.634,52.508700000000005
152,2014,DK-13150,433.56,78.5007
625,2015,AM-10360,432.69,178.8948
1946,2017,CM-12160,431.63400000000007,-78.6126
2139,2017,JK-15370,429.25,79.46079999999999
172,2014,DW-13195,427.928,55.4734
204,2014,FH-14365,426.942,-172.4535
1533,2016,LC-16870,426.66599999999994,-291.7138
1130,2015,TB-21625,425.832,-8.464099999999991
397,2014,MS-17365,425.68799999999993,143.90099999999998
1466,2016,JH-15910,424.286,63.16
2134,2017,JH-15820,422.894,-19.933
782,2015,EJ-13720,422.856,15.8571
2214,2017,LO-17170,421.40000000000003,115.71679999999999
116,2014,CR-12730,421.37199999999996,-6.0196
576,2014,TT-21070,420.13800000000003,121.3947
649,2015,BD-11635,419.726,102.35400000000001
2387,2017,SC-20050,418.12000000000006,91.4556
1445,2016,JB-15400,417.407,-98.6211
1813,2017,AB-10165,416.272,141.7267
898,2015,KB-16585,413.89599999999996,66.5925
1986,2017,DJ-13510,413.76199999999994,57.31570000000001
400,2014,MS-17770,413.504,-102.261
1229,2016,BD-11770,412.91400000000004,110.69019999999999
2125,2017,JF-15295,412.752,60.1976
1824,2017,AG-10330,412.15200000000004,-66.88010000000001
1282,2016,CC-12670,411.63,53.6571
699,2015,CH-12070,409.26,68.2538
1857,2017,AS-10630,409.14200000000005,68.9745
1155,2015,VB-21745,407.18399999999997,84.6124
2063,2017,FO-14305,406.42,-70.9739
1404,2016,FM-14215,406.088,45.6559
1218,2016,AT-10735,405.24,51.666000000000004
640,2015,AW-10930,403.94,64.2482
1118,2015,SS-20875,403.77200000000005,-79.338
1884,2017,BF-11275,403.28599999999994,37.9998
539,2014,SS-20875,403.114,-9.147799999999997
1543,2016,LH-16900,401.056,57.6474
289,2014,JO-15145,399.77,101.0193
1909,2017,BT-11395,399.67199999999997,-14.9877
1224,2016,BC-11125,399.52400000000006,62.6936
1240,2016,BG-11740,397.784,59.297399999999996
2298,2017,NF-18595,396.108,87.8544
417,2014,ND-18460,395.475,45.42679999999999
1265,2016,BW-11110,394.202,97.058
1427,2016,HA-14905,393.25,129.7725
2218,2017,LR-17035,393.05999999999995,99.2628
384,2014,MK-17905,392.94,43.2234
2359,2017,RD-19720,392.448,78.9948
1402,2016,FH-14275,392.068,166.29679999999996
50,2014,AZ-10750,391.97,72.86240000000001
1982,2017,DC-13285,390.046,11.0594
1740,2016,SR-20740,389.67199999999997,181.528
720,2015,CS-12490,389.43399999999997,-58.142
63,2014,BF-11275,388.70400000000006,-12.129600000000003
2154,2017,JM-15655,388.51599999999996,43.5841
2155,2017,JM-15865,387.464,24.635199999999998
571,2014,TS-21340,387.202,-284.98479999999995
894,2015,KA-16525,386.65,77.9664
1477,2016,JL-15235,386.48,103.36120000000001
1976,2017,DB-13360,386.14,113.5333
1576,2016,MF-17665,385.054,118.46100000000001
676,2015,BT-11485,384.85999999999996,117.3894
1641,2016,PB-19150,383.8,38.38
1089,2015,SC-20770,383.616,147.72060000000002
2064,2017,FP-14320,382.256,49.318599999999996
922,2015,KW-16570,379.88000000000005,96.6794
2126,2017,JF-15355,379.56,128.334
44,2014,AS-10240,378.42199999999997,37.3416
154,2014,DK-13375,377.97,109.6113
992,2015,MZ-17335,376.97,69.3546
1270,2016,CA-12310,376.64,2.0980000000000008
2136,2017,JH-15985,376.09999999999997,68.8809
2078,2017,GM-14500,375.94399999999996,61.60399999999999
2117,2017,JD-16060,375.71,131.8881
1806,2017,AA-10315,374.48,96.505
1103,2015,SJ-20215,374.272,5.905799999999999
642,2015,BB-10990,374.076,-8.215999999999994
2376,2017,RR-19525,373.94,99.9364
1097,2015,SG-20470,373.726,44.4968
2093,2017,HG-15025,372.06,82.0215
608,2015,AF-10885,371.65999999999997,101.18539999999999
1294,2016,CK-12760,370.64,101.866
836,2015,IG-15085,370.14,144.3546
726,2015,DB-12970,369.56,45.6519
534,2014,SR-20740,369.35,130.1812
878,2015,JM-15535,368.07199999999995,46.863899999999994
1779,2016,TR-21325,367.952,115.0436
2322,2017,PG-18820,366.99,96.4066
650,2015,BD-11725,365.91,149.48430000000002
1682,2016,RD-19810,364.572,115.7553
1992,2017,DK-13150,364.27199999999993,171.44400000000002
1821,2017,AF-10870,363.6,-74.8469
157,2014,DL-13315,363.124,-11.895499999999997
294,2014,JS-15595,362.24199999999996,-204.75420000000003
260,2014,JF-15190,362.176,37.3976
375,2014,MG-17695,361.60799999999995,-22.6371
1790,2016,TW-21025,361.10400000000004,33.004799999999996
1506,2016,KB-16585,360.028,96.3025
1024,2015,PG-18820,359.92999999999995,-564.6807
1890,2017,BM-11140,356.79,99.9012
2048,2017,EM-14200,355.126,17.824699999999996
115,2014,CR-12625,354.12,114.31439999999999
939,2015,LS-16975,352.644,-108.52199999999999
1540,2016,LD-17005,352.61400000000003,111.27059999999999
1797,2016,VM-21835,349.59,103.1599
940,2015,LS-17230,349.44,29.864
2289,2017,MZ-17515,347.58,17.379
670,2015,BS-11590,346.37,103.49149999999999
892,2015,JW-15955,346.158,-201.648
1272,2016,CB-12025,345.46999999999997,160.9451
1486,2016,JM-15865,345.32400000000007,-49.83
482,2014,RF-19345,345.028,93.0787
2142,2017,JK-15730,344.242,30.9456
1072,2015,RR-19525,343.592,32.4999
854,2015,JF-15415,343.14,56.638200000000005
2481,2017,TW-21025,342.4,-6.064999999999998
2411,2017,SH-20395,341.577,106.9184
2274,2017,MP-17965,341.26,116.4476
775,2015,EB-14170,340.56,119.196
403,2014,MT-18070,340.3128,-89.928
1912,2017,BV-11245,340.21999999999997,105.9391
2425,2017,SP-20920,339.03299999999996,-18.163
2348,2017,RB-19330,337.818,-74.30619999999999
2468,2017,TP-21565,337.68800000000005,-0.03850000000000087
513,2014,SF-20065,336.82,98.58840000000001
688,2015,CC-12100,336.66,77.45179999999999
807,2015,GB-14530,336.22,74.28460000000001
951,2015,MC-18100,335.998,-73.04180000000001
2280,2017,MT-17815,335.38,74.975
229,2014,HA-14905,334.76800000000003,108.7996
1625,2016,NK-18490,331.99999999999994,39.412
300,2014,KB-16315,331.91200000000003,-29.2344
583,2014,VG-21805,331.536,-82.884
462,2014,QJ-19255,330.70399999999995,120.0376
2249,2017,MG-17890,330.242,37.9873
1552,2016,LS-16975,329.248,3.1853999999999996
505,2014,SC-20305,328.59200000000004,93.4032
2206,2017,LC-17050,328.56,-10.397
1233,2016,BF-10975,328.54,157.37770000000003
1046,2015,RB-19435,328.464,49.57169999999999
974,2015,MM-18280,327.92,68.20179999999999
104,2014,CK-12205,327.888,82.98240000000001
2485,2017,VG-21790,327.666,105.6128
1990,2017,DK-12985,326.48,-22.8501
832,2015,HP-14815,326.134,-21.694399999999987
902,2015,KD-16270,325.7,129.4894
1913,2017,BW-11065,324.744,-77.1267
540,2014,ST-20530,323.93199999999996,45.057900000000004
1034,2015,PP-18955,323.104,67.5662
1151,2015,TT-21265,323.1,61.388999999999996
1677,2016,RC-19960,323.07800000000003,102.9434
1743,2016,SS-20590,322.94000000000005,112.38069999999999
1142,2015,TP-21415,322.59,64.518
1179,2016,AC-10660,322.248,8.608800000000002
4,2014,AB-10015,322.216,12.4785
189,2014,EH-14125,321.552,20.097
994,2015,NB-18655,321.48,127.0676
914,2015,KM-16720,320.534,112.4791
1331,2016,DC-12850,320.12600000000003,-239.5436
644,2015,BC-11125,319.98400000000004,91.9954
742,2015,DJ-13630,319.968,35.9964
2198,2017,KT-16480,318.8564,34.325500000000005
2361,2017,RD-19900,317.624,82.83890000000001
2151,2017,JM-15265,316.32,149.2776
946,2015,MB-17305,316.20799999999997,77.66379999999998
2211,2017,LH-16900,315.286,65.2235
1368,2016,Dp-13240,311.97,117.7404
55,2014,BD-11620,310.688,108.7408
124,2014,CS-12400,310.12,80.6312
1784,2016,TS-21610,310.024,-57.2885
1842,2017,AM-10360,308.722,-1.5644000000000062
2228,2017,LW-17215,308.406,67.0753
582,2014,VG-21790,307.17600000000004,19.5368
123,2014,CS-12355,306.54,77.0302
490,2014,RP-19270,306.112,97.8651
1618,2016,NC-18415,305.248,79.18660000000001
339,2014,LL-16840,304.11,110.8152
168,2014,DR-12940,302.376,22.6782
2403,2017,SF-20065,302.062,110.1215
1200,2016,AJ-10945,301.96,33.2156
981,2015,MS-17530,301.96,45.294
1028,2015,PM-18940,301.74199999999996,-21.712200000000003
1484,2016,JM-15580,300.924,113.7252
2440,2017,SW-20455,299.892,50.00619999999999
961,2015,MG-17890,299.75,112.33359999999999
1673,2016,RB-19570,299.152,-5.987400000000001
1378,2016,EC-14050,299.07,43.0824
578,2014,TW-21025,296.712,100.1403
950,2015,MC-17605,295.968,13.082099999999999
1595,2016,MM-18280,295.92,8.8418
456,2014,PS-18970,294.71999999999997,108.0
257,2014,JE-15610,292.82,27.195600000000002
2224,2017,LT-17110,291.702,-22.024200000000004
1048,2015,RB-19705,291.578,-82.777
185,2014,EH-13765,289.152,4.0548
2362,2017,RD-19930,289.074,19.339500000000005
857,2015,JG-15115,288.84999999999997,-50.5032
716,2015,CS-12130,288.54,45.717600000000004
452,2014,PO-19195,288.06,-65.9901
1749,2016,SV-20935,286.028,-29.9209
2079,2017,GM-14680,285.57599999999996,-57.1152
710,2015,CP-12085,285.052,102.43900000000001
1429,2016,HE-14800,284.582,113.1497
1523,2016,KM-16375,284.03,129.2477
695,2015,CD-11920,283.92,17.745
187,2014,EH-13990,283.62199999999996,54.092000000000006
891,2015,JW-15220,281.16,89.19939999999998
530,2014,SP-20650,280.992,72.4014
2210,2017,LH-16750,280.856,17.6647
966,2015,MH-17785,280.41400000000004,94.7115
1698,2016,RR-19525,280.36,45.6765
261,2014,JF-15295,280.276,46.9632
1035,2015,PR-18880,280.264,38.2755
820,2015,GW-14605,279.86,134.3328
2135,2017,JH-15910,279.347,-125.3748
1582,2016,MH-17440,279.26800000000003,12.5795
2181,2017,KE-16420,279.1432,-18.3893
2186,2017,KH-16630,278.96999999999997,67.2645
1908,2017,BT-11305,277.71,39.2283
842,2015,JC-15775,277.634,27.6248
1362,2016,DV-13465,276.784,89.9548
51,2014,BB-10990,276.28,0.0
1306,2016,CR-12580,275.91799999999995,-34.403499999999994
45,2014,AS-10630,275.04,71.95060000000001
167,2014,DP-13390,274.84000000000003,83.7889
1308,2016,CR-12730,274.27799999999996,59.565200000000004
2195,2017,KN-16450,274.2,112.42200000000001
486,2014,RH-19510,273.96,10.9584
2192,2017,KM-16660,273.926,41.7843
1232,2016,BE-11455,273.916,71.0695
410,2014,NB-18580,273.87199999999996,24.788800000000002
2422,2017,SP-20545,273.7,81.56939999999999
702,2015,CK-12760,273.59200000000004,14.494100000000001
1491,2016,JP-15520,271.9,130.512
691,2015,CC-12430,271.764,60.391999999999996
442,2014,PG-18820,271.75,54.455200000000005
512,2014,SE-20110,270.73,54.413799999999995
719,2015,CS-12400,270.34,75.6952
1001,2015,NF-18475,269.98,72.8946
272,2014,JK-15325,269.592,17.298299999999998
47,2014,AT-10735,268.584,71.2136
596,2015,AA-10375,268.578,69.02820000000001
1057,2015,RF-19345,268.4,102.0138
285,2014,JM-15535,267.552,58.993199999999995
2400,2017,SC-20845,266.52,29.9409
2160,2017,JP-15460,266.421,10.665900000000002
1077,2015,SB-20290,265.86,79.758
550,2014,TB-21250,265.784,13.8141
37,2014,AR-10405,265.784,17.3504
1929,2017,CC-12610,265.408,33.7788
2443,2017,TB-21055,263.01599999999996,122.0536
1459,2016,JF-15295,262.096,-9.8718
912,2015,KM-16375,261.66999999999996,29.3725
2357,2017,RD-19585,261.108,66.2684
1281,2016,CC-12610,260.685,-202.28050000000002
613,2015,AG-10675,259.94199999999995,-25.9938
797,2015,FC-14335,259.856,12.599000000000004
584,2014,VM-21685,259.29,78.2361
1710,2016,SC-20680,259.15000000000003,109.81379999999999
23,2014,AH-10120,259.13599999999997,-25.9136
1513,2016,KD-16615,258.57599999999996,68.2176
2028,2017,EB-14110,258.528,-47.3968
1881,2017,BF-11080,258.28,106.96629999999999
77,2014,BP-11290,258.279,-70.1043
381,2014,MH-17455,258.248,8.014
84,2014,BT-11395,257.98,74.8142
1302,2016,CM-12445,257.53,53.6564
2165,2017,JS-15595,257.508,-53.7226
1643,2016,PC-18745,257.388,76.98899999999999
2209,2017,LF-17185,256.75,71.1759
263,2014,JF-15490,256.56,35.391600000000004
1080,2015,SC-20095,256.35,92.6823
201,2014,FC-14335,255.85,112.574
861,2015,JH-15910,255.844,48.6603
752,2015,DL-13495,255.57999999999998,50.3498
1836,2017,AH-10585,255.22400000000002,28.919
890,2015,JS-15940,254.74400000000003,-312.0614
436,2014,PB-19150,254.68399999999997,12.683
2420,2017,SN-20710,254.604,-18.186
1005,2015,NH-18610,254.58999999999997,85.8198
1774,2016,TH-21235,254.28,70.9563
1870,2017,BD-11605,253.824,87.9882
2133,2017,JH-15430,253.609,-42.866400000000006
522,2014,SJ-20500,253.112,57.4395
385,2014,MK-18160,252.61200000000002,-22.2742
240,2014,HP-14815,251.886,101.68200000000002
2007,2017,DP-13105,251.802,60.5479
1094,2015,SF-20200,251.608,-87.01490000000001
476,2014,RD-19720,250.55100000000002,73.6752
249,2014,JB-15925,250.26,72.5754
2469,2017,TR-21325,249.79,76.8028
2458,2017,TG-21640,248.82,84.4272
1184,2016,AG-10330,248.82,61.742999999999995
16,2014,AG-10300,248.568,28.743000000000002
86,2014,BT-11530,248.24,66.7712
1874,2017,BD-11770,245.55200000000002,30.574800000000003
1111,2015,SP-20650,244.78,95.83900000000001
594,2014,ZD-21925,244.76,25.8774
1304,2016,CP-12085,243.964,31.389400000000002
2158,2017,JO-15280,243.92,-54.882
2267,2017,MM-17920,242.996,-47.85499999999999
1765,2016,TB-21625,242.69,71.003
162,2014,DM-13525,242.546,14.492199999999997
2006,2017,DP-13000,242.522,-48.4066
190,2014,EH-14185,242.33200000000002,26.417299999999997
405,2014,MV-18190,240.5,11.6502
990,2015,MW-18220,240.01600000000002,24.675
1397,2016,ES-14020,239.97,71.991
2017,2017,DW-13540,239.848,53.6584
629,2015,AR-10405,239.7,105.46799999999999
1606,2016,MS-17830,239.372,-23.9372
975,2015,MO-17800,239.36200000000002,-16.970599999999997
1758,2016,TB-21175,237.81,-6.5178
2405,2017,SF-20965,237.34300000000002,8.488700000000005
2221,2017,LS-17200,237.188,57.821600000000004
2334,2017,PO-19195,236.722,28.798399999999997
1649,2016,PJ-19015,235.99,30.3975
883,2015,JP-15460,235.97,100.93199999999999
850,2015,JE-15715,235.79199999999997,50.825599999999994
1891,2017,BM-11575,235.14600000000002,-51.195
877,2015,JM-15265,234.516,-11.901399999999994
2302,2017,NK-18490,233.418,80.0156
331,2014,LC-17140,233.244,-26.0068
753,2015,DM-12955,233.142,42.95910000000001
460,2014,PW-19030,232.88,17.465999999999998
267,2014,JG-15805,231.148,28.2646
1812,2017,AB-10150,230.65599999999998,40.004599999999996
648,2015,BD-11605,230.01999999999998,79.42179999999999
2352,2017,RB-19570,229.394,82.8753
2116,2017,JD-16015,229.254,37.049400000000006
674,2015,BT-11305,228.936,87.4682
2062,2017,FM-14380,228.47199999999998,38.701800000000006
1450,2016,JD-15790,227.96,36.4736
1925,2017,CC-12370,227.88799999999998,93.70960000000001
2215,2017,LP-17080,227.71800000000002,87.8841
2497,2017,ZC-21910,227.06600000000003,62.333
1609,2016,MV-17485,226.84,106.4184
646,2015,BD-11500,225.44,70.9792
443,2014,PG-18895,225.016,-70.7293
2128,2017,JF-15490,224.976,36.9728
2012,2017,DS-13180,224.43679999999998,-29.548799999999996
935,2015,LO-17170,222.95,34.4544
1454,2016,JE-15610,222.38400000000001,22.2384
1862,2017,AY-10555,222.032,31.042399999999997
57,2014,BF-10975,220.836,62.1298
985,2015,MS-17980,219.876,59.344
1414,2016,GG-14650,219.814,15.932300000000001
1693,2016,RO-19780,219.622,-90.48
1639,2016,PB-18805,219.11999999999998,95.8439
2290,2017,NB-18655,218.98699999999997,61.15010000000001
1374,2016,EB-13930,218.95999999999998,74.4482
717,2015,CS-12250,218.664,94.8132
1433,2016,HJ-14875,218.45999999999998,55.986
355,2014,MB-17305,217.352,-13.8317
259,2014,JE-15745,216.05200000000002,42.0912
1292,2016,CK-12325,215.83999999999997,59.0848
150,2014,DK-12835,215.45200000000003,-22.366799999999994
722,2015,CT-11995,215.18,19.720399999999998
895,2015,KB-16240,215.12,19.85
2396,2017,SC-20695,214.408,-11.596400000000003
1921,2017,CB-12415,213.344,74.228
164,2014,DO-13435,212.952,5.523599999999999
533,2014,SR-20425,212.94,57.4938
1372,2016,EB-13840,212.88,0.0
2429,2017,SS-20410,212.66,58.913000000000004
737,2015,DF-13135,212.64,99.9408
988,2015,MV-17485,212.628,-1.0043999999999975
255,2014,JD-16060,211.96,8.4784
211,2014,GB-14530,211.576,-33.1954
1794,2016,VG-21790,211.168,18.4772
129,2014,CY-12745,210.392,-336.6272
481,2014,RE-19450,210.176,-24.8722
1050,2015,RD-19480,209.664,25.4088
389,2014,MM-17920,208.02999999999997,55.4404
49,2014,AY-10555,208.00599999999997,65.6099
1579,2016,MG-17875,207.48,62.244
514,2014,SF-20200,207.24,58.0272
311,2014,KH-16360,206.888,-32.4108
1807,2017,AA-10375,206.73200000000003,68.9195
1657,2016,PO-18865,206.64,67.60679999999999
1787,2016,TT-21220,206.57600000000002,60.3892
1090,2015,SC-20800,206.328,40.6308
932,2015,LH-17155,205.73,94.87389999999999
2394,2017,SC-20575,204.42600000000002,70.26589999999999
2015,2017,DW-13195,204.405,-108.282
2349,2017,RB-19360,203.31799999999998,60.915499999999994
133,2014,DB-12970,203.12120000000002,17.784999999999997
1827,2017,AG-10675,202.816,61.1439
692,2015,CC-12610,202.528,18.4936
848,2015,JE-15475,201.75,57.2214
1110,2015,SP-20620,201.67399999999998,-0.6134000000000002
942,2015,LT-16765,201.584,20.1584
2031,2017,ED-13885,201.318,-107.9845
2119,2017,JE-15475,201.262,33.5956
843,2015,JC-16105,200.984,62.8075
1023,2015,PF-19165,200.22,75.2336
555,2014,TB-21625,199.98,83.9916
2318,2017,PB-19150,199.8,71.928
181,2014,EB-13930,199.296,1.3480000000000008
2105,2017,IG-15085,199.17,92.93079999999999
1798,2016,VP-21760,198.67000000000002,31.645899999999997
777,2015,EG-13900,197.72,55.3616
1432,2016,HG-15025,197.18400000000003,50.2383
121,2014,CS-12175,196.21,98.105
1412,2016,GB-14575,196.01600000000002,73.2276
865,2015,JJ-15760,195.0,34.449200000000005
450,2014,PO-18850,194.296,56.3071
1761,2016,TB-21355,194.18200000000002,62.3929
2278,2017,MS-17770,193.95,9.6975
2237,2017,MC-17635,193.26600000000002,-317.02950000000004
1366,2016,DW-13585,192.93,92.6064
1979,2017,DB-13615,192.62,60.4901
72,2014,BN-11470,192.424,24.680699999999998
64,2014,BG-11035,192.108,54.190599999999996
1322,2016,Co-12640,191.88,19.188
2230,2017,MA-17995,191.646,31.941
816,2015,GP-14740,191.62,67.7656
1732,2016,SM-20950,191.56799999999998,43.0004
1132,2015,TC-21475,191.36,26.7106
12,2014,AC-10660,191.34,-4.9704
641,2015,AZ-10750,189.546,34.3344
673,2015,BS-11800,188.63,77.1055
1799,2016,VS-21820,187.228,-7.832000000000001
1554,2016,LS-17245,186.868,60.369800000000005
2044,2017,EM-13960,186.54,50.3658
1503,2016,KA-16525,186.048,67.4424
1793,2016,VD-21670,185.88,50.1876
1038,2015,PS-19045,185.44,52.8994
973,2015,MM-18055,185.232,-247.3632
1498,2016,JS-15940,184.32099999999997,-18.745
1634,2016,NW-18400,184.14899999999997,-255.4524
1124,2015,SW-20245,183.812,-10.8454
1745,2016,SU-20665,182.942,64.188
461,2014,PW-19240,181.78799999999998,-86.73360000000001
1441,2016,IL-15100,181.42400000000004,19.5578
1017,2015,OT-18730,180.96,81.432
1564,2016,MC-17275,180.848,20.911
826,2015,HG-14965,180.384,34.839
628,2015,AR-10345,179.886,-2.5698
1750,2016,SW-20245,179.85999999999999,82.5358
1777,2016,TP-21415,179.53680000000003,-91.1114
770,2015,EB-13705,178.26,47.9547
26,2014,AH-10690,177.68,46.1968
1066,2015,RM-19375,177.48,19.9665
206,2014,FM-14290,176.8,22.984
96,2014,CC-12145,176.494,78.7312
284,2014,JM-15265,176.14,58.698
968,2015,MJ-17740,175.32,-77.9315
2068,2017,GB-14530,174.91,44.2923
1755,2016,SZ-20035,174.87,49.3164
2484,2017,VF-21715,174.35600000000002,62.4848
2456,2017,TD-20995,173.444,13.6009
412,2014,NC-18340,172.61200000000002,11.149799999999999
295,2014,JS-15880,172.11,-94.6605
169,2014,DS-13030,172.097,29.473799999999997
554,2014,TB-21595,171.84799999999998,6.807600000000001
662,2015,BM-11785,171.79399999999998,-39.6629
2491,2017,VS-21820,171.28799999999998,-6.4233
1614,2016,MZ-17335,170.97599999999997,0.1584
165,2014,DP-13000,169.56,24.2378
2320,2017,PF-19165,169.28,50.6437
1869,2017,BD-11560,168.57999999999998,80.2436
1963,2017,CS-12505,168.1,43.706
420,2014,NF-18595,167.62800000000001,42.2382
997,2015,NC-18625,167.232,16.8468
2311,2017,NS-18640,167.18,-99.5145
251,2014,JC-15775,166.84,64.0736
136,2014,DB-13360,166.44,79.8912
195,2014,EM-14065,165.94,59.261599999999994
1213,2016,AS-10225,165.6,-6.21
1262,2016,BT-11530,165.55200000000002,-4.372500000000002
1467,2016,JH-15985,165.368,71.816
271,2014,JK-15205,164.85,47.8065
665,2015,BP-11095,164.84000000000003,53.9449
2222,2017,LS-17245,164.34,52.5888
2235,2017,MC-17590,163.55,47.1736
306,2014,KD-16345,162.93,64.7022
